编号,今地名,古地名,地点名胜,经度,纬度
d2f4c000ef8e68d84069f201da2ef62c,丽水,江南东道,好道庙,119.9184297,28.4704064
4ab3b70ffec071cf5b86b828c059070e,丽水,江南东道,缙云山,119.9184297,28.4704064
e7487a566383eb03d8b4d8f9bc5fa277,丽水,,南明山、阳明洞,119.9184297,28.4704064
df0f5044fca37b023af32acd97735d13,缙云,江南东道,,120.0869565,28.6615529
a2973ead7d1a1e54f792ab383723908b,龙泉,江南东道,龙泉,120.7500417,23.8352758
3421fc9654dc2033d6ac9fb9e64cfcd3,遂昌,江南东道,唐山罗汉峰,119.2686475,28.5950120
4ed9493a802e0749f5b2513a80ee35c3,荆门,山南东道,,112.1937979,31.0375248
8fc430201fce0d68bce74082cc19155d,京山,江南东道,,113.1280679,31.0161047
7f64c9675f91b1fa74b48ca38415b267,京山,山南东道,,113.1280679,31.0161047
394cf59c7a235e86ca267ec86e451e62,京山,淮南道,,113.1280679,31.0161047
705c2831d69fccca8ed7424695ddab6c,钟祥,山南东道,,112.5823331,31.1702322
64949ff375299a69da0728210bf9e7b8,钟祥,山南东道,白雪楼,112.5823331,31.1702322
9211844ad2cefc31fc9e2483da2f9b0d,钟祥,山南东道,吉祥寺,121.3982791,24.9755660
660b5e5440d3ee5b236f6e119fc89e72,钟祥,山南东道,县西莫愁村,112.5823331,31.1702322
8a0acbe49d6ac799ff8d01367517423f,钟祥市,山南东道,,112.5823331,31.1702322
0492d4314545b54f2f64e7ed71b0f44a,黄石,江南西道,西塞山,115.0849994,30.2071855
e3d491f03423baf324497a38f084d161,大冶,江南西道,猗玗洞,114.2839395,23.0053244
ec37849c65bac1459f30ac6da6a38e07,礼县,陇右道东部,,105.0127000,34.1008494
a2d94ede478f5cd6ddc4f5fa83369ca3,西和,陇右道东部,,105.3560700,33.9107340
f9728f05d617549ecfad683da9219a79,成县,陇右道东部,,105.6635732,33.7402210
e88738c8728d29a0cd459930335832fd,商洛,山南东道,,109.9378112,33.8691156
e17c94a80c786d742333fc4dc834bb5f,商洛,,,109.9378112,33.8691156
82fef8f78102cb43b52cfeda6dd4f522,商洛,山南东道,仙娥峰,109.9378112,33.8691156
c4eb45a648baf31c784f5df6e29c81c4,商洛,山南东道,寿泉,109.9378112,33.8691156
a0994d0908bfccd6a4cb29795749521a,商洛,山南东道,棣华驿,109.9378112,33.8691156
cccc5d7e9a9a952c34f7489467d7038d,商洛,山南东道,桐树馆,109.9378112,33.8691156
a1292a09f12ce04cb83c3def30d38c66,商洛,京畿道,,109.9378112,33.8691156
5fed71b537d6aa7492fed29e6305784b,商洛,山南东道,商山路,121.5999788,31.1173363
f0e3227fe26a231b5facd4a662095231,商洛,山南东道,商山驿馆,109.9378112,33.8691156
a440d321ce562b0c1177aa88507b9889,商洛,山南东道,四皓驿,104.7982264,28.1472562
89ecfea205807533cc0babb41cdbc860,商洛,山南东道,曾峰馆,109.9378112,33.8691156
18d31e784f61a365246bff9a3680b4b1,商洛,山南东道,武关,121.6039452,23.9961966
ef5b773f6342450e8d974567c0c44690,商洛,山南东道,青云驿,109.9378112,33.8691156
4b89e1400ccebef22af8b45c0a4e0308,商洛,山南东道,阳城驿,112.5938773,34.6188360
f4c3dc6a25a12a393770aa594c16818d,商洛,山南东道,商山,109.9378112,33.8691156
fa9551f98e3478b693438a9bc721ecf9,商洛市,,,109.9378112,33.8691156
265c982b6c04d8cc154a0e50e618fcb2,商洛,,商山,109.9378112,33.8691156
67ae642034d89b39da8ff90740fd3b58,商县,关内道,,119.2783168,26.2670632
1a3ffc89ce9aec708989a1355bab5f04,商洛市商州区,山南东道,,109.9378112,33.8691156
2fac3493288eeef88f04ea2e212af453,商洛市商州区,山南东道,层峰驿,109.9378112,33.8691156
3df5594fc875086fdce5194c4de1188a,商洛市商州区,山南东道,商山,109.9378112,33.8691156
5892338a6f5c6cb28af7f85ab18de016,商洛市商州区,山南东道,商颜,109.9785563,33.8267448
c6869e5037ea9767e1c550669456f1c8,洛南,京畿道,,110.2275000,34.1619440
1cd7f89200d22e030b16bf8b7c2ea409,丹凤,山南东道,武关,116.6899914,23.9003283
d5a410fbbeafd106f346e87dee7be5bd,丹凤,山南东道,,121.4226757,25.0288754
a313f9db0aef91d78cbaa8bd0eac3c27,丹凤县,山南东道,武关,110.4272323,33.7042605
d915fb7b305a440b6b59d8ef4c946a0a,丹凤县,山南东道,商山；麻涧,110.4272323,33.7042605
5973c795476945c57e02cc16ad299673,丹凤县,山南东道,商山；富水驿,110.4272323,33.7042605
c4dac639ce9b339ef6b185c329838714,丹凤县,山南东道,商山,110.3490202,33.6813506
395614740a7921e47fcf98ff4a993236,丹凤县,山南东道,商山；四皓庙,110.4272323,33.7042605
44f292482baa437c0715315b059e38c7,丹凤县,山南东道,,110.4272323,33.7042605
e717d96ee600302b7d4357d5784066e1,商南县,山南东道,青云馆,135.9412706,34.9632243
ced7a5a9f58a70e06d420a45be5e369c,临潭,陇右道,,103.6227356,34.7148215
2600bff1894b9f5624f5da78a6b24f8c,临潭,陇右道,龙兴寺,120.3965532,23.0073517
4f2e65469d66f41d306cdad6b86bed2f,临潭,陇右道东部,,103.6227356,34.7148215
5537d3080ec7011a126c67e9c8e9d5e2,兰州,陇右道,北楼,119.8871083,31.8467127
33bb57b00ec5ada3689c161543ecb2e4,兰州,陇右道,,103.8485056,36.0341780
06a2ff9fcbb442777b035b4fb3af0f95,兰州,陇右道东部,薄寒山,103.8485056,36.0341780
e6d7a11bf23c2a63b0799d215df29b23,乐清,江南东道,白鹤寺,120.9795761,28.1178498
895722422476b4ac5ba50b9d02dcc2ff,乐清,江南东道,,120.9795761,28.1178498
c77a4626ad9b061663c884ae9856fed2,乐清,江南东道,雁荡山,121.1478227,28.3444955
3a2dd9749d7bacb2d3ad5b0e8eb38073,温州,江南东道,,120.6953450,27.9963899
e155ef9d455d3dc5c85448d766576374,温州,江南东道,康乐岩（谢客岩）,120.6953450,27.9963899
08950510ed561658206c798426738d12,简阳,剑南道,,104.5532107,30.3915544
dc3858462b94fbe8a081846bbfb1af89,简阳,剑南道北部,,104.5532107,30.3915544
5ec391ae36edb9e618b6a54d9fc78c26,简阳,剑南道,长松寺,104.5532107,30.3915544
90a5f75bd38e8e6741b2dac9081726bc,安岳,剑南道,,105.3992580,30.0039025
f8dc43b43c71bf091faf0abbc9e53502,奉节,山南东道,三峡,108.1371988,30.3792636
124465b76c54b0119cf9f71cd9c4e835,奉节,山南东道,,109.3989566,30.9645818
9715761e4dd96ac105217442fa911f36,奉节,山南东道,白帝城,109.5704942,31.0434098
bd51837b8e81198be374df42f70236ef,奉节,山南东道,西阁,116.0981903,39.9010912
0cca80c3b200ea5c193fe07d9fa872be,奉节,山南东道,赤甲,109.3989566,30.9645818
98fb9f16e09d803f718a0e9508f30044,奉节,山南东道,瀼西,115.6408697,29.6610804
843f7fdcdafbf955ee1e0b953023d57f,奉节,山南东道,东屯,109.3989566,30.9645818
aa33e8f28b6cb733cd99d451f53f94b0,奉节,山南东道,水楼,109.3989566,30.9645818
d0350a349e2fe7b157b4c09534190dc2,奉节,山南东道,柏学士茅屋,109.3989566,30.9645818
0e487b3fc3e044e3a00031fbf58a4f2c,奉节,山南东道,柏大兄弟山居,109.3989566,30.9645818
9f7555072bc463bfacae233acfa30b6f,奉节,山南东道,江楼,109.3989566,30.9645818
92ab2dfeb4e2701325c09d9b39b8273f,奉节,山南东道,大觉寺,118.7612396,39.7599904
5d1aeac3b9b33845c912a873bea5a9c6,奉节,山南东道,真谛寺,135.6213773,34.8503868
f0cd5d63cc316a1c2181f6e49e066173,奉节县,,夔峡,109.6043121,31.0270483
f8bd6344c18cdaa63e56b378be7f4cf0,奉节县,,夔峡（瞿塘峡）,109.6043121,31.0270483
09941302ee43c42d521dc077268df35c,奉节,山南东道,巫山庙,109.3989566,30.9645818
7ae9251aae6dfb0290a917f0a115bf56,巫山,山南东道,神女庙,109.8975228,31.1161559
6ba980d0b6b18240463a9e43490c2421,巫山,山南东道,,109.8975228,31.1161559
9fb017d34b34f67e374d18bff6ca3d16,巫山,山南东道,巫峡,110.0085122,31.0209743
44a50ddb89a375489937b604d9382085,巫山,山南东道,瞿塘峡,109.6043121,31.0270483
f777a9d4b7d8e9cfa7e013ef4a1f4554,巫山,山南东道,巫山,109.8623335,31.1078444
188a6da8b042baa267540a2c7cde9201,巫山县,,巫峡,110.0085122,31.0209743
92feef9dfbb0364a94e0a022efb27e8c,重庆,山南西道,龙门峡,108.3132478,29.1235101
675d45f06b42b97de673cad395245fb9,重庆,山南西道,,107.8748712,30.0551800
4ac92a0d7a7b011b4b4ee1a86bef0e9f,重庆市,,,107.8748712,30.0551800
d39cf538c2da82385b079da2b46ebd11,重庆,山南西道,缙云山,106.3935162,29.8396781
64feddd42d54efc0da0cf5a1cda912b1,合川,山南西道,,106.3079250,30.1148510
8fd7df4b0ef2928742160cb4bbd8c24c,北碚,山南西道,温塘峡,106.4139296,29.8598531
8a81a1040db63ab5b28cf531172c7d46,北碚区,山南西道,温塘峡,106.4139296,29.8598531
3f7101b28127f1d4059d21ddfecb05f9,忠县,山南东道,,107.9104140,30.3375010
a10c15499456d261fe61627e93d7739e,忠县,山南西道,,107.9104140,30.3375010
b22b1c6cc2493bc48088158c9d21b0a6,忠县,山南东道,龙昌寺,141.1069503,38.7691373
71fa9c631d94d74883b7dc0e57dbf73d,忠县,山南东道,开元寺,111.0520639,34.7179630
37381e8911727fb514a03558e91d189b,万州,山南东道,武陵镇,108.2495967,30.5068764
274be57436b78a3d507da9dd6e8da375,万州,山南东道,,108.3926525,30.7136179
68a58230c418e687d0d0732b2c06c9e5,云阳,山南东道,,108.8624984,31.0333358
a13530f7a934aae00df74f50920e5ce4,涪陵,黔中道,,107.3320030,29.6605890
a31ba9709da416ca70a3d63c721f490f,涪陵,山南西道,,107.3320030,29.6605890
98f52cbef715423720e0ba8725990733,彭水,黔中道,,108.1610845,29.2962877
41bf56398edaa64329ad3a502239b459,奇台,陇右道,,89.8779149,44.4254459
87f1954f3749c024f3e3c66134005a41,吉木萨尔,陇右道,,89.0296840,44.2945040
9c4bf8a2bf71451101bd1bc099252f2f,浮梁,江南西道,,117.2924268,29.5549636
1c9b451d86ddea653293cb99db7f21eb,张掖,陇右道,,,
bb45adfd0b2da4ec312e932c328a0ade,张掖,陇右道,弱水,,
795390fcd34c5c84ca270deeb0d301c9,张掖,陇右道,祀山烽,,
b9625588fd0e860de6ad7fd295d02a04,山丹,陇右道,,,
c6b2412cf522ac8c344b9fb6bd65aae4,灵石,河东道,晋阳宫,118.2066814,33.9076470
fa7a7a9d6d4e79cafafd2e38a0d7fce3,晋中,河东道,,112.7383414,37.6866796
03d3ac8739ad89f4fdd49a1ffce36045,祁县,河东道,,112.4701400,37.2757070
ce75133eba0cbc8951e15039d3feb50e,寿阳,河东道,,113.1207230,37.8051300
ebd75e3135dfe4f8c0ed8378fd93ea51,寿阳,河东道,寿阳驿,118.8789153,37.2379931
1b54a19ea0105ada7fa33d9c32e6df82,介休,河东道,阴地关,135.7570962,34.9981766
8df9c76d989eb3fd35514af3c96d5654,邯郸,河北道,,114.4857072,36.6107711
6dd9c356fe9159c5189da608f6d52ed5,邯郸,河北道,太行山,114.4857072,36.6107711
65856d623ce97631b45bfbbcfed1ed4a,邯郸,河北道,洪波台,114.4857072,36.6107711
cf700058cb79683fa133773e240764a5,邯郸,,,114.4857072,36.6107711
5d6e8942376b4ee276188333ddc7ca1d,磁县,河北道,,114.3717459,36.3674964
540b7072d6a96a01574886ed3c6f3f3e,磁县,,,114.3717459,36.3674964
3ac84ffee22d17b084299606f80030e5,魏县,河北道,,114.9297848,36.3596001
25f51e4462112edeb05616ccbd68f7d0,大名,河北道,,115.2415779,36.2899958
383ebc6ce7bfc85f7c9c02db86c2b4bc,大名,,,115.2415779,36.2899958
7d3a5e6fee17a2b8e15af62f389ecd8b,涉县,河东道,,113.6696010,36.5694846
0da941afd5450a57021429afc5f094a5,广平,河北道,,115.0096841,36.4949035
92d8e10437c2bbb91ef5b56f544fec01,永年,河北道,,114.6399121,36.7874882
1328776d7f7c06544ce070b3a1cd9bdf,临漳,河北道,,114.5416626,36.2633625
7656c1745d3501f405c4385391074a89,临漳,河北道,邺城,114.3949229,36.2843888
a60367cf151c9304621d7a03cda826ff,临漳,河北道,铜雀台,114.4003094,36.2768651
20b23e224f70674adeb8ebac0c502a85,临漳,河北道,石季龙戏马观,114.5416626,36.2633625
6513377c0671b3e35ddd5a26de114c65,巴东,山南东道,,100.3632561,-0.9247587
d93ee60fbd8a1704d286d89e87ad90b1,洛阳,都畿道,,112.4477046,34.6196539
4223dc367ec4da0c6d89244ed439eb79,洛阳,都畿道,嵩山,112.4477046,34.6196539
b647b4b1f0cb9b379bafe9adf6519e97,洛阳,都畿道,习艺馆,112.4477046,34.6196539
5bdde6adf701673e22e529955e48ddaa,洛阳,都畿道,上阳宫,112.4177067,34.6457513
b6a811d2728c2c6f27812f0e8ded551a,洛阳,都畿道,龙门山,112.4731821,34.5510238
6215e46aeffe0cf3adbd4ad1f3a4587f,洛阳,都畿道,兴秦宫,112.4477046,34.6196539
fdf972570371120835ff591cdfb5bf02,洛阳,都畿道,则天门,112.4477046,34.6196539
28b8e0d1f1a9e3355795c674be4a2f99,洛阳,都畿道,香山寺,112.4739141,34.5558274
1902f71e6ae42854c6f2deaa2b84c965,洛阳,都畿道,金谷园,112.4246562,34.6807601
f2822bcb1b8b42637f77b6a5a3949e3f,洛阳,河南道,康俗里第,119.5858629,23.5656663
d905a857960548cdf2ccf71a8033e7b8,洛阳,河南道,,112.4477046,34.6196539
3c1469ef2dfc94c9186214ec6fd8d263,洛阳,都畿道,龙门寺,112.4477046,34.6196539
65c5b50c78c147f52ce11c087790d500,洛阳,都畿道,洛水桥北亭,112.4477046,34.6196539
074da17bfdcd7d3c166a1214b00e21a1,洛阳,都畿道,丽正殿书院,112.4477046,34.6196539
8777b985b77c6b75bb43303856860c7e,洛阳,都畿道,康俗里第,119.5858629,23.5656663
e98fb72252bd4436183d5222a79fae69,洛阳,都畿道,万安山,112.6233727,34.5123221
bad7fd30f395ba14f24f7fcc9c8fcc4f,洛阳,京畿道,,112.4477046,34.6196539
c96c4fef380adab959a3c0923cf8c08a,洛阳,都畿道,开善寺,112.4477046,34.6196539
8197d9539f226bab4cfb63d935e8098d,洛阳,都畿道,龙门,112.4526879,34.5942768
8e138d461919e5b89e930f28bb1a23d9,缑氏,都畿道,,112.7790000,34.6160000
98aff206c780de5e2baf21a4ee36a138,洛阳,都畿道,同德精舍,112.4477046,34.6196539
6aa24cf16822b1a2cef44cc57a9bc7d3,洛阳,都畿道,黄河,112.6231991,34.8531937
1d4dca87b292e1a3635a9809e6ddacfa,洛阳,都畿道,立德坊,112.4477046,34.6196539
0ef2edb0c64ef687825155dba44598d8,洛阳,都畿道,天津桥,112.4477046,34.6196539
47a418f7d8e62d73c64970ab953e3ee5,洛阳,都畿道,孝义渡,112.4477046,34.6196539
e17ac54855286d39fb29081f46ae5fc2,洛阳,都畿道,道光坊昭成寺,112.4477046,34.6196539
fc3659cd32970129e105793c77689ff7,洛阳,,,112.4477046,34.6196539
56538867adedca181c926996758d0b45,洛阳,都畿道,温水;洛水;惠林寺,112.4477046,34.6196539
6afd81d0505c0ec4df37e6e445ca2b39,洛阳,都畿道,洛桥,118.6767040,24.9553074
90a0de92d5e1efb778140652ca2c4fe1,洛阳,都畿道,福先寺,112.4050559,34.5921412
cf5dad966341ac4d27cee5742d0cd317,洛阳,都畿道,景云山,119.9231164,26.1506769
38a72dcd1a054f27fd11b9c77933ca9f,洛阳,都畿道,临都驿,112.4477046,34.6196539
44527c9e280162f8ac23a9439fa9c6f5,洛阳,都畿道,玉泉寺,112.6146809,34.5198378
ff659425eaf8381e72c5c42a220d3af1,洛阳,都畿道,天宫阁,112.4477046,34.6196539
4f2269555734574829324fc0f4ec805a,洛阳,都畿道,龙潭寺；少林寺,112.4477046,34.6196539
3779b74a21577cc19a87d8afcb09a34c,洛阳,都畿道,法王寺；归岳寺,112.4477046,34.6196539
b0abfaed21592a24fb4317a2058cd0a0,洛阳,都畿道,龙潭寺,112.2653654,34.5777097
9e03929e8864ce29952641c0c710d120,洛阳,都畿道,嵩阳观,112.4477046,34.6196539
536765382123172dbc368af55081e780,洛阳,都畿道,天坛峰,112.4477046,34.6196539
1546bed518ff6743853d9694b3baa623,洛阳,都畿道,龙兴寺,114.0728086,33.6438240
6e222ffef6279c7896300e0f8445fcb5,洛阳,都畿道,草堂寺,112.4477046,34.6196539
67c2c2c1eb846e851e8628adc7f42b97,洛阳,都畿道,菩提寺,114.7010803,30.8129701
915cf48932223824d11bb25a0a60d708,洛阳,都畿道,天竺寺,112.4477046,34.6196539
8d615abb6dff074325dc91933ff93845,洛阳,都畿道,少室山,112.2652904,34.5678618
cb7ea71b04d6867e5b2f339798de530a,洛阳,都畿道,圣善寺,112.4477046,34.6196539
68b753782e03589a671b44eaf4c78a05,洛阳,都畿道,乾元寺,112.4477046,34.6196539
09f8f3c6f7f2f6f63e223391fdc9bf99,洛阳,都畿道,东洛,112.4477046,34.6196539
dfae5e8873293962bf6d8ac067afbc4e,洛阳,都畿道,履信宅,112.5868929,34.5949997
c18f56560bb784157464770e9268e1f0,洛阳,都畿道,履信坊,115.9171338,28.6670510
cc32ddbfd6112a6e137dc2e1ae1215fd,洛阳,都畿道,仁风坊,112.3640188,34.6186625
f2f6502faa64207618f10598f7fe1cc4,洛阳,都畿道,陶化坊,112.4477046,34.6196539
4507ff7546d4f8fbea852e090a285a99,洛阳,都畿道,韦氏馆,112.3793639,34.6427941
0f9d82fdf44bf450134ee531949e8841,洛阳,都畿道,刘氏馆,112.4477046,34.6196539
aafcc5ec59bb1879252eaa65eb109b8a,洛阳,都畿道,三泉驿,112.4477046,34.6196539
58b09a53cf1078758b4179dd3bed853a,洛阳,都畿道,天津桥南山,112.4477046,34.6196539
0ec969c3b8b5db2ce1764944272c2bcd,洛阳,都畿道,归仁里;南庄,112.4477046,34.6196539
dab8a1dd18a76583668ea3f834e3206e,洛阳,都畿道,甘棠馆,112.4477046,34.6196539
0e0f168e6589984a16875889782469c3,洛阳,都畿道,惠林寺,112.4477046,34.6196539
ba385f02bc803a416bd0076f7d9bbd14,洛阳,都畿道,永通门,112.4609225,34.6387473
995234f357b7b76ba66a1475343782b8,洛阳,都畿道,铜驼街,112.6224046,34.7236207
2cc523abb6b8366733abcef15da86ff3,洛阳,都畿道,东都行宫,112.4254439,34.6605884
d8d7ef67102a1db370c10755fb6e8d45,洛阳,都畿道,仁和里,112.4139116,34.6951437
a6f4e3a45aca239515f2d45c0012d1ee,洛阳,都畿道,西池,112.4375744,34.6612697
17802ba971186fa3a9ada1a1b409b45c,洛阳,都畿道,王屋仙坛,112.4477046,34.6196539
5d77cc2b8287a05ccdf98a49753338f4,洛阳市,都畿道,,112.4477046,34.6196539
ce1dafeb9e8111f611c00854d4d8eb83,洛阳市,都畿道,敬爱寺,112.4477046,34.6196539
e719a09d6a4e1bb28da5a522924f5b60,洛阳市,都畿道,金谷园,112.4246562,34.6807601
ae65173afff1483a0c123302c54157f6,洛阳市,,,112.4477046,34.6196539
6831a885ad1a7f81a63d2a12d42f8268,洛阳,都畿道,首阳山,112.7124482,34.7332211
917b50551eaca23e2106ea93a45e4cc2,洛阳,,金谷园,112.4246562,34.6807601
43f5bdb94a7aa857a019ab55131f1b54,嵩县,都畿道,,112.1016223,33.9897253
c878df0625f5cddb5eef52821b0bbd46,嵩县,都畿道,陆浑山,135.7836014,34.9997133
4b7231a78562a9fca7fccf840ad6dacb,嵩县,都畿道,明皋山,112.1016223,33.9897253
44866de86c4ba687ee6d4e83246a5386,嵩县,都畿道,县尉厅,130.2517509,33.2840005
c00e5a26ec68c96eacc48b0d383607b0,偃师,都畿道,缑氏山,116.1098010,40.3354085
8edc6c6410e1eee33f626a910798d599,偃师,都畿道,南溪,116.9555086,24.6257441
9942bd0d4b1480378853c3d40322ea7c,偃师,都畿道,,112.7900307,34.7298719
f0bdb71f1fe92f5f4eed10a534bd7867,偃师,都畿道,景云寺,136.5235586,34.7130317
dab851f2f0efe36b990d2572fbbf3c7c,偃师,都畿道,尸乡,112.7498901,34.7704493
40d1c8dfbb793b3d3443eb109fe59b03,宜阳,都畿道,方秀川,112.0487021,34.4704334
5ebddb14804ec69a6da85342b9cf7e69,宜阳,都畿道,,112.0487021,34.4704334
08b948e8931b11f1361fd88b7ef2617d,宜阳,都畿道,莎栅谷,112.0487021,34.4704334
24bca43383ec9f4f8122ba87001c592d,宜阳,都畿道,连昌宫,117.2812120,31.8674143
30c66975a28b7b92d1b1f86c730d14ad,宜阳,都畿道,甘棠馆,130.3710611,33.5911400
37f19df6b2e40987b883a8405e693983,宜阳,都畿道,三乡驿,139.8784581,35.8234570
7a3186406c52c0c307b01605c86e1603,宜阳县,都畿道,同轨店,112.0487021,34.4704334
f759d6c0e629acf440fe548cb3be497a,宜阳县,都畿道,法护寺,137.7081456,34.6992760
9f3a610a4cc53829748ac7c7b9569b29,宜阳,都畿道,昌谷,120.4988176,23.5215385
4c5a95ef70805257da0df6a5549e5563,宜阳,都畿道,昌谷女儿山,112.0487021,34.4704334
b26fe50ace538362054e5ff9066f4253,宜阳县,都畿道,甘棠馆,130.3710611,33.5911400
157da513bfd1411f8a398bd57ffd928c,伊川,都畿道,（龙门）,103.1030707,28.4425576
ac9d27081eae61907ca118aae0397905,新安,河南道,,113.8895625,22.5507470
8642d588255a11e3f25ba17860993432,新安,都畿道,新安道,113.8895625,22.5507470
33d7e5c7d16be26daf8f67ca5562b269,新安,,,113.8895625,22.5507470
1e7c441a30612a29bcef12a8129aa6f5,新安,河北道,,113.8895625,22.5507470
f7851861e61c6b8b37224515d7f445e5,洛宁,,,111.4859594,34.3437633
b250a2524aaa00399458cd4afff85240,洛宁,都畿道,,111.4859594,34.3437633
eb9ce2626695d2e53635ce496193ddee,孟津,都畿道,,112.5948160,34.7971130
f4e2ebcf957558aa3a5dbc8021fd6801,渠县,山南西道,长滩,110.7141266,24.5780264
aa6c3e0414d98b7ea18d66e2ec19cb12,渠县,山南西道,南昌滩,115.8097139,28.7171149
7f23ebdec523aaefaa3a072beba522b1,渠县,山南西道,,107.0062320,30.9673488
062ce89791491774a841506069b53b47,达州,黔中道,巴南道,132.4886256,34.3889235
904f0fdd7e6af24ea536b89dbd210364,达州,山南西道,,107.6506830,31.3451150
4692ce801708f3acfa6c2f04b9ce8a41,达州,山南西道,丁溪馆,131.8048979,33.1180633
5bf0d661155e42f4a7b1b6972210ef0b,达州,山南西道,畲山,119.3216961,26.0427780
4ba7f5f177bd259f061648f527e1cebf,达州,山南西道,戛云亭,139.7334450,36.3879750
63bfeba0a36e7749d99c2ef83cff7b37,朔县,河东道,,110.4871831,24.8630286
e270f2cc9d31948e7f760c5467562122,共和,吐蕃,,136.9545472,35.0352367
7125684bf7e015498e89582643cc0c37,贵德,陇右道,,101.4480881,35.9866459
62469104943b951cc5e093f87f0129e8,泸州,剑南道,,105.5382725,28.5297899
f8975233d77d402eac50124c1a19f2ae,九江,江南西道,东林寺,115.9440678,29.6011218
648fda5da622580188561900384d1a38,九江,江南西道,庐山,115.8743390,29.5996356
9503752ccf9cba541a1a1a3a9350e8ac,九江,江南西道,鄱阳湖,116.2046216,29.1859198
b7b674debbee12c61a5b98bfe2112041,九江,江南西道,,115.3820227,29.3886070
da35e29edb88640974dc93118807f01f,九江,山南东道,,115.3820227,29.3886070
55732465c420ba0e32a69812d2e55d15,九江,江南西道,永华寺,115.8209957,29.2436086
462f4ff700906bb4b429dd871db79209,九江,江南西道,靖居寺,115.9912109,29.6683349
c08a07fb359b1ddbf12b945ad5d15db3,九江,江南西道,浔阳楼,115.9969684,29.7361279
c2e3179041b2a6ce2db96ec6e4cb8dc4,九江,江南西道,西林寺,115.9398794,29.6018011
dc3095b66289b1403999943fe2bf0d09,九江,江南西道,盆城,115.6582070,29.6738586
fec38910b123ef8f80b206e131c64bf9,九江,江南西道,清晖楼,115.3820227,29.3886070
2cabc40312fc1be6aa1975633198f650,九江,,,115.3820227,29.3886070
80f82ef7e2a6099fd223f60df7d17ecc,九江,江南西道,湓城,115.6582070,29.6738586
639b7571aa47958d707b77af90922cb3,九江,江南西道,湓浦口,115.3820227,29.3886070
cb463c276e963f3e62a1633bff9630ee,九江,江南西道,宝称寺,103.9474763,30.6330838
6c473516c0673eff52306ae8f520d025,九江,江南西道,大林寺,115.3820227,29.3886070
3014a2b7196b39fdab32750a96c82eb1,九江,江南西道,香炉峰,115.9601370,29.4753195
22902c4268cb7091f9adc75a682f2d0b,九江,江南西道,楚城驿,115.3820227,29.3886070
b36fad70e365d0af195896de858c34ed,九江,江南西道,庐山西林寺,115.9398794,29.6018011
100fab7a40e88e7cf9ab4935ec9304ae,九江,江南西道,陶渊明故里,115.3820227,29.3886070
fccbd196c6e97cf3ac08c51c571330c2,九江,江南西道,大孤山,116.2628616,31.3945414
23b417dcc1dbd811eb06d433f631e3a8,九江市,江南西道,,115.3820227,29.3886070
b6faa8c68b13c7767af180a36e458893,九江市,江南西道,湓浦,115.9846554,29.7255657
ec72607dbd16e5fe8a720779e3e45535,九江,,庐山,115.8743390,29.5996356
8c708b0a4d11c04fbd36864c9120a8ab,九江,江南西道,陶渊明故居,115.3820227,29.3886070
95dedf7143a85aacd44a6858700d3d9c,德安,江南西道,蒲塘驿,139.9070610,35.6460230
b4b87aa76bb564a80cc225f53698d155,瑞昌,江南西道,,115.4615014,29.6218186
aee960a1e2328da49a188030d610d2bc,瑞昌,江南西道,瀼溪,115.6408697,29.6610804
db427d4fabf828bbb865806e86f7769f,彭泽,江南西道,,116.6092272,29.8275284
8b32a57935478dc0e607459ef45e6c57,永修,江南西道,,115.8108967,29.0228881
9f4fa28b3d39bc6013345de0072fb379,文昌,岭南道,,110.7932208,19.5452604
ca24a897f0cb5d061a3d976219771ecd,平罗,关内道,定远楼,106.4610064,38.9598468
4c79fd720dafc86c4388f48bb73e50a9,平罗,关内道,,106.4610064,38.9598468
95b302c2a66b22449018591bbc2117d2,平罗,关内道,陇山,105.4361019,33.5617898
ef34947a47f49d5763ff38bda0da98ec,桂林,岭南道,,110.2910622,25.2779894
ee90a1accd0f70175733de942bc4b159,桂林,岭南道,逍遥楼,110.2972531,25.2813073
28544aa6486314719e5b987d60b47492,桂林,岭南道,皇潭舜祠,110.2910622,25.2779894
3fb6c606a76583de34ccf982963496bd,桂州,,,107.0000000,27.0000000
c7377df3ab387d873940f18cd0b62914,桂林市,,,110.2910622,25.2779894
ad86f8c8adbb6eabf5cd2431b48617d4,平乐县,,,110.8153125,24.5646129
bda6a5477822fa5da57886c8ce119690,南召,山南东道,鲁阳关,115.7253414,28.7009207
2965fb21c13aef9db41315717a493e14,南召县,山南东道,,112.4280693,33.4915839
791c267f3176932db3c88bdef1797acb,南阳,山南东道,,112.5292693,33.0010496
3ca8a0dfe9292942f9e08159f0178fbe,南阳,山南西道,,112.5292693,33.0010496
ddfe89e5d2c09ec081098ebc66783ef8,南阳,山南东道,鲁阳关,125.2181817,43.8732011
5d2588105207d2b41aec20f8ae9e49af,南阳市,山南东道,,112.5292693,33.0010496
d10b456b16b67b47b9aa8ee0f3270898,内乡,,,111.8553080,33.2101030
987b096fa6b0f99aad2bb88518298bdf,内乡,山南东道,,111.8553080,33.2101030
9926f6d617c71bc6a97798c5e5c56a3a,内乡,山南东道,南亭,133.9993770,34.2497006
3f37c080c352ff374c8add930efd1277,邓州,山南东道,,112.0818901,32.6880537
0db2e17cfc3903aaa5bb758e1615f7e6,邓州,山南东道,曲河驿,113.3836830,23.1446239
